Canterbury farming|2022 12|9916663973502836|22215763850002836|23391313260002836
Channel North Shore|2022 12|9918746770802836|22324421490002836|23391266740002836
Otaki street scene|2022 Summer 01|9919130261402836|22369965090002836|23391266700002836
Chat 21 Down Syndrome community|2022 Spring|9919016050202836|22355201020002836|23391266670002836
Raglan chronicle Raglan community news|2022 11 22|998788463502836|22204102020002836|23391266640002836
Showcircuit ultimate equestrian magazine|2022 12|9918988666602836|22350095450002836|23391266060002836
Yearbook|2018|9914852323502836|22186833170002836|23391343440002836
Yearbook|2016|9914852323502836|22186833170002836|23391342980002836
Yearbook|2017|9914852323502836|22186833170002836|23391309340002836
The Fringe|2023 01|9919259519802836|22389691300002836|23391309330002836
