St Josephs Maori Girls College|2013 01|9919259432002836|22389575180002836|23389665320002836
St Josephs Maori Girls College|2011 01|9919259432002836|22389575180002836|23389665310002836
St Josephs Maori Girls College|2009 01|9919259432002836|22389575180002836|23389665300002836
St Josephs Maori Girls College|2012 01|9919259432002836|22389575180002836|23389728010002836
St Josephs Maori Girls College|2010 01|9919259432002836|22389575180002836|23389665290002836
St Josephs Maori Girls College|2010 01|9919259432002836|22389575180002836|23389728000002836
Tira ora|2018 01|9919259519902836|22389691330002836|23389727990002836
Tira ora|2015 01|9919259519902836|22389691330002836|23389727980002836
Tira ora|2019 01|9919259519902836|22389691330002836|23389727970002836
Tira ora|2017 01|9919259519902836|22389691330002836|23389665280002836
Tira ora|2016 01|9919259519902836|22389691330002836|23389665270002836
Tira ora|2020|9919259519902836|22389691330002836|23389727960002836
The Fringe|2018 08|9919259519802836|22389691300002836|23389665260002836
The Fringe|2016 07|9919259519802836|22389691300002836|23389665250002836
The Fringe|2020 07|9919259519802836|22389691300002836|23389727950002836
The Fringe|2021 09|9919259519802836|22389691300002836|23389727940002836
The Fringe|2017 07|9919259519802836|22389691300002836|23389727930002836
The Fringe|2019 09|9919259519802836|22389691300002836|23389727920002836
The Fringe|2017 08|9919259519802836|22389691300002836|23389665240002836
The Fringe|2017 09|9919259519802836|22389691300002836|23389665230002836
The Fringe|2020 10|9919259519802836|22389691300002836|23389727910002836
The Fringe|2022 08|9919259519802836|22389691300002836|23389727900002836
The Fringe|2019 04|9919259519802836|22389691300002836|23389727890002836
The Fringe|2021 11|9919259519802836|22389691300002836|23389665200002836
The Fringe|2019 10|9919259519802836|22389691300002836|23389665190002836
The Fringe|2016 11|9919259519802836|22389691300002836|23389727880002836
The Fringe|2022 02|9919259519802836|22389691300002836|23389727870002836
The Fringe|2021 05|9919259519802836|22389691300002836|23389727860002836
The Fringe|2017 03|9919259519802836|22389691300002836|23389727850002836
The Fringe|2016 06|9919259519802836|22389691300002836|23389665180002836
The Fringe|2019 08|9919259519802836|22389691300002836|23389727840002836
The Fringe|2016 05|9919259519802836|22389691300002836|23389665170002836
The Fringe|2016 04|9919259519802836|22389691300002836|23389665160002836
The Fringe|2016 09|9919259519802836|22389691300002836|23389727830002836
The Fringe|2018 01|9919259519802836|22389691300002836|23389727820002836
The Fringe|2017 01|9919259519802836|22389691300002836|23389727810002836
The Fringe|2019 03|9919259519802836|22389691300002836|23389665150002836
The Fringe|2022 04|9919259519802836|22389691300002836|23389665140002836
The Fringe|2022 03|9919259519802836|22389691300002836|23389727800002836
The Fringe|2020 02|9919259519802836|22389691300002836|23389727790002836
The Fringe|2020 09|9919259519802836|22389691300002836|23389727780002836
The Fringe|2017 06|9919259519802836|22389691300002836|23389665130002836
The Fringe|2017 11|9919259519802836|22389691300002836|23389665120002836
The Fringe|2018 04|9919259519802836|22389691300002836|23389727770002836
The Fringe|2019 11|9919259519802836|22389691300002836|23389727760002836
The Fringe|2021 08|9919259519802836|22389691300002836|23389665110002836
The Fringe|2020 05|9919259519802836|22389691300002836|23389665100002836
The Fringe|2018 11|9919259519802836|22389691300002836|23389665090002836
The Fringe|2021 07|9919259519802836|22389691300002836|23389665080002836
The Fringe|2018 09|9919259519802836|22389691300002836|23389665070002836
The Fringe|2021 01|9919259519802836|22389691300002836|23389727750002836
The Fringe|2020 03|9919259519802836|22389691300002836|23389665060002836
The Fringe|2018 02|9919259519802836|22389691300002836|23389665050002836
The Fringe|2020 08|9919259519802836|22389691300002836|23389665040002836
The Fringe|2019 07|9919259519802836|22389691300002836|23389727740002836
The Fringe|2022 06|9919259519802836|22389691300002836|23389665030002836
The Fringe|2019 06|9919259519802836|22389691300002836|23389727730002836
The Fringe|2022 09|9919259519802836|22389691300002836|23389727720002836
The Fringe|2022 11|9919259519802836|22389691300002836|23389665020002836
The Fringe|2018 10|9919259519802836|22389691300002836|23389727710002836
The Fringe|2018 05|9919259519802836|22389691300002836|23389665010002836
The Fringe|2017 10|9919259519802836|22389691300002836|23389665000002836
The Fringe|2016 10|9919259519802836|22389691300002836|23389727700002836
The Fringe|2019 02|9919259519802836|22389691300002836|23389664990002836
The Fringe|2020 01|9919259519802836|22389691300002836|23389727690002836
The Fringe|2022 10|9919259519802836|22389691300002836|23389664980002836
The Fringe|2017 05|9919259519802836|22389691300002836|23389664970002836
The Fringe|2019 01|9919259519802836|22389691300002836|23389727680002836
The Fringe|2017 02|9919259519802836|22389691300002836|23389664960002836
The Fringe|2022 07|9919259519802836|22389691300002836|23389664950002836
The Fringe|2018 06|9919259519802836|22389691300002836|23389727670002836
The Fringe|2017 04|9919259519802836|22389691300002836|23389727660002836
The Fringe|2018 03|9919259519802836|22389691300002836|23389727650002836
The Fringe|2020 06|9919259519802836|22389691300002836|23389664940002836
The Fringe|2022 05|9919259519802836|22389691300002836|23389727640002836
The Fringe|2019 05|9919259519802836|22389691300002836|23389727630002836
The Fringe|2016 08|9919259519802836|22389691300002836|23389664930002836
