DressageNZ bulletin|iss. 59 (2022 01)|9918746068502836|22324299340002836|23379899020002836
The weekend lifestyler|2022 04 29|9918994269002836|22350801370002836|23379912360002836
Weekend Sun|2022 04 29|9915789603502836|22183434080002836|23379899010002836
Ponsonby news|2022 05|9912050963502836|22236734980002836|23379912350002836
The G.B. weekly|2022 04 29|9916664593502836|22215752620002836|23379899000002836
Builders & contractors|iss. 135 (2022 04)|9918190444402836|22305181610002836|23379912300002836
War cry|2022 04 16|9918136062902836|22277162290002836|23379912290002836
War cry|2022 04 30|9918136062902836|22277162290002836|23379898970002836
Farmers weekly|2022 05 02|9917891153502836|22245640500002836|23379898960002836
Waimea Weekly|2022 04 27|9915184833502836|22199988710002836|23379912240002836
