Cruise news|2022 10|9919228892902836|22383868940002836|23389668940002836
DressageNZ bulletin|iss. 63 (2022 01)|9918746068502836|22324299340002836|23389731270002836
Waikato farming lifestyles|2022 10|9916517563502836|22219543300002836|23389731250002836
Kaipara lifestyler|2022 11 01|9914758883502836|22254819960002836|23389731230002836
The weekend lifestyler|2022 11 04|9918994269002836|22350801370002836|23389668930002836
Nelson weekly|2022 11 02|9915184713502836|22199835210002836|23389668920002836
Nelson magazine|2022 11|9918755172802836|22326741860002836|23389731210002836
Weekend Sun|2022 10 28|9915789603502836|22183434080002836|23389731200002836
Coast and country news|2022 11|9915789723502836|22183371940002836|23389731180002836
Education Gazette|v. 101, no. 14 (2022)|9919119906902836|22369219170002836|23389668910002836
Farmers weekly|2022 11 07|9917891153502836|22245640500002836|23389668900002836
Farmers weekly|2022 10 31|9917891153502836|22245640500002836|23389731170002836
