DressageNZ bulletin|iss. 62 (2022 01)|9918746068502836|22324299340002836|23386679450002836
The Geraldine news|2022 09 15|9914793303502836|22215616190002836|23386679440002836
The Geraldine news|2022 09 08|9914793303502836|22215616190002836|23386699400002836
Kaipara lifestyler|2022 09 13|9914758883502836|22254819960002836|23386679420002836
The weekend lifestyler|2022 09 16|9918994269002836|22350801370002836|23386699390002836
Nelson weekly|2022 09 14|9915184713502836|22199835210002836|23386699340002836
Weekend Sun|2022 09 16|9915789603502836|22183434080002836|23386699330002836
Weekend Sun|2022 09 09|9915789603502836|22183434080002836|23386679390002836
Farmers weekly|2022 09 12|9917891153502836|22245640500002836|23386699300002836
Farmers weekly|2022 09 19|9917891153502836|22245640500002836|23386699290002836
The sun Blenheim Marlborough|2022 09 14|9915185273502836|22200057560002836|23386698420002836
The G.B. weekly|2022 09 09|9916664593502836|22215752620002836|23386697740002836
The G.B. weekly|2022 09 16|9916664593502836|22215752620002836|23386677550002836
Canterbury today|iss. 167 (2022)|9915192973502836|22207445050002836|23386676750002836
Hort news|iss. 25 (2022 09)|9918586073402836|22321031800002836|23386676320002836
Rural news|iss. 759 (2022 09 13)|9916372423502836|22258493830002836|23386676310002836
War cry|2022 09 17|9918136062902836|22277162290002836|23386696330002836
Irhace|2022 09|9919159642302836|22374453040002836|23386676300002836
